timestamp,left_hand_x,left_hand_y,left_hand_z,left_hand_q_x,left_hand_q_y,left_hand_q_z,left_hand_q_w,left_hand_euler_x,left_hand_euler_y,left_hand_euler_z,left_hand_yaw,left_hand_pitch,left_hand_roll,right_hand_x,right_hand_y,right_hand_z,right_hand_q_x,right_hand_q_y,right_hand_q_z,right_hand_q_w,right_hand_euler_x,right_hand_euler_y,right_hand_euler_z,right_hand_yaw,right_hand_pitch,right_hand_roll,left_sword_x,left_sword_y,left_sword_z,right_sword_x,right_sword_y,right_sword_z,head_x,head_y,head_z,head_q_x,head_q_y,head_q_z,head_q_w,head_euler_x,head_euler_y,head_euler_z,head_yaw,head_pitch,head_roll,left_hand_heading_x,left_hand_heading_y,left_hand_heading_z,right_hand_heading_x,right_hand_heading_y,right_hand_heading_z,head_heading_x,head_heading_y,head_heading_z,left_blade_x,left_blade_y,left_blade_z,right_blade_x,right_blade_y,right_blade_z
1721536933787,0.369,-0.379,0.592,-0.058,-0.124,0.289,-0.948,2.2,15.5,326.4,2.147,15.539,-34.222,0.503,-0.175,0.588,0.113,-0.294,0.340,-0.886,333.4,26.4,311.7,-23.631,29.011,-35.791,0.741,-0.649,0.976,1.214,-0.500,0.936,0.096,-0.046,1.106,0.009,-0.072,0.209,-0.975,357.2,7.9,335.6,-2.724,7.874,-24.012,0.802,-0.534,-0.268,0.596,-0.669,-0.444,0.902,-0.409,-0.137,-0.201,0.181,-0.963,-0.598,-0.001,-0.801
1721536933801,0.369,-0.378,0.593,-0.058,-0.124,0.289,-0.948,2.3,15.5,326.4,2.217,15.540,-34.183,0.503,-0.175,0.588,0.113,-0.292,0.338,-0.888,333.7,26.2,312.1,-23.459,28.749,-35.539,0.741,-0.649,0.977,1.214,-0.496,0.941,0.096,-0.045,1.106,0.009,-0.072,0.209,-0.975,357.2,7.9,335.6,-2.733,7.884,-24.023,0.803,-0.533,-0.268,0.602,-0.665,-0.441,0.902,-0.409,-0.137,-0.201,0.181,-0.963,-0.594,-0.004,-0.804
1721536933815,0.369,-0.378,0.593,-0.058,-0.123,0.288,-0.948,2.3,15.5,326.5,2.222,15.528,-34.133,0.503,-0.175,0.589,0.113,-0.291,0.336,-0.889,333.8,26.2,312.4,-23.353,28.796,-35.301,0.741,-0.649,0.977,1.215,-0.493,0.941,0.096,-0.045,1.106,0.009,-0.072,0.209,-0.975,357.2,7.9,335.6,-2.727,7.901,-24.039,0.803,-0.532,-0.268,0.605,-0.662,-0.442,0.902,-0.409,-0.137,-0.201,0.181,-0.963,-0.594,-0.005,-0.805
1721536933829,0.369,-0.378,0.593,-0.057,-0.124,0.288,-0.948,2.2,15.5,326.5,2.128,15.506,-34.131,0.503,-0.175,0.589,0.113,-0.293,0.336,-0.888,333.7,26.4,312.3,-23.425,28.986,-35.266,0.741,-0.648,0.977,1.216,-0.494,0.938,0.096,-0.045,1.106,0.009,-0.072,0.209,-0.975,357.2,7.9,335.6,-2.733,7.905,-24.057,0.803,-0.532,-0.267,0.603,-0.662,-0.445,0.902,-0.410,-0.137,-0.201,0.180,-0.963,-0.596,-0.004,-0.803
1721536933843,0.369,-0.378,0.593,-0.056,-0.124,0.288,-0.948,2.1,15.5,326.5,2.026,15.480,-34.070,0.503,-0.175,0.589,0.114,-0.294,0.336,-0.888,333.4,26.4,312.2,-23.603,29.025,-35.283,0.742,-0.647,0.978,1.217,-0.494,0.938,0.096,-0.045,1.106,0.009,-0.072,0.210,-0.975,357.2,7.9,335.6,-2.737,7.897,-24.067,0.804,-0.532,-0.267,0.602,-0.664,-0.445,0.902,-0.410,-0.137,-0.202,0.178,-0.963,-0.598,-0.006,-0.801
1721536933857,0.369,-0.378,0.593,-0.056,-0.123,0.288,-0.948,2.0,15.4,326.5,1.959,15.432,-34.069,0.503,-0.175,0.589,0.116,-0.294,0.336,-0.887,333.3,26.4,312.1,-23.750,29.027,-35.287,0.742,-0.646,0.978,1.217,-0.493,0.937,0.096,-0.045,1.106,0.009,-0.072,0.210,-0.975,357.2,7.9,335.5,-2.752,7.883,-24.077,0.804,-0.532,-0.266,0.601,-0.665,-0.444,0.902,-0.410,-0.137,-0.202,0.176,-0.963,-0.600,-0.007,-0.800
1721536933870,0.369,-0.377,0.594,-0.055,-0.123,0.289,-0.948,1.9,15.4,326.4,1.875,15.373,-34.132,0.502,-0.174,0.589,0.116,-0.295,0.336,-0.887,333.1,26.4,312.0,-23.893,29.108,-35.261,0.741,-0.645,0.979,1.218,-0.492,0.936,0.096,-0.044,1.106,0.009,-0.072,0.210,-0.975,357.2,7.9,335.5,-2.773,7.861,-24.086,0.803,-0.534,-0.265,0.600,-0.665,-0.445,0.902,-0.410,-0.137,-0.202,0.175,-0.964,-0.602,-0.008,-0.799
1721536933884,0.369,-0.377,0.594,-0.055,-0.123,0.289,-0.948,2.0,15.4,326.4,1.926,15.398,-34.120,0.502,-0.174,0.590,0.117,-0.295,0.337,-0.886,333.0,26.4,312.0,-24.012,29.090,-35.290,0.742,-0.646,0.979,1.218,-0.492,0.936,0.096,-0.044,1.106,0.009,-0.072,0.210,-0.975,357.2,7.9,335.5,-2.796,7.869,-24.087,0.803,-0.533,-0.265,0.599,-0.666,-0.444,0.902,-0.410,-0.137,-0.202,0.176,-0.964,-0.602,-0.009,-0.798
1721536933898,0.369,-0.377,0.594,-0.057,-0.123,0.288,-0.948,2.2,15.4,326.5,2.161,15.396,-34.055,0.502,-0.174,0.590,0.118,-0.295,0.337,-0.886,333.0,26.3,311.9,-24.060,29.025,-35.349,0.741,-0.646,0.979,1.218,-0.492,0.937,0.095,-0.044,1.106,0.010,-0.073,0.210,-0.975,357.1,7.9,335.5,-2.835,7.905,-24.089,0.804,-0.532,-0.265,0.599,-0.667,-0.443,0.901,-0.410,-0.137,-0.200,0.179,-0.963,-0.602,-0.010,-0.798
1721536933912,0.369,-0.377,0.594,-0.058,-0.122,0.288,-0.948,2.3,15.4,326.6,2.264,15.385,-34.061,0.502,-0.174,0.590,0.118,-0.295,0.337,-0.886,333.0,26.3,311.9,-24.037,29.062,-35.331,0.740,-0.647,0.979,1.218,-0.492,0.937,0.095,-0.044,1.106,0.010,-0.073,0.210,-0.975,357.1,8.0,335.5,-2.860,7.962,-24.085,0.805,-0.531,-0.265,0.599,-0.667,-0.444,0.901,-0.410,-0.138,-0.198,0.180,-0.963,-0.602,-0.010,-0.798
1721536933926,0.369,-0.377,0.594,-0.058,-0.122,0.288,-0.948,2.3,15.4,326.5,2.256,15.387,-34.079,0.502,-0.174,0.590,0.118,-0.296,0.337,-0.886,332.9,26.5,311.9,-24.055,29.208,-35.250,0.740,-0.647,0.979,1.219,-0.492,0.935,0.095,-0.044,1.106,0.010,-0.074,0.210,-0.975,357.1,8.0,335.5,-2.891,8.018,-24.066,0.804,-0.532,-0.265,0.598,-0.666,-0.446,0.901,-0.410,-0.139,-0.199,0.180,-0.963,-0.604,-0.009,-0.797
1721536933940,0.369,-0.377,0.594,-0.058,-0.122,0.288,-0.948,2.3,15.4,326.5,2.248,15.374,-34.076,0.502,-0.174,0.590,0.117,-0.297,0.336,-0.886,332.9,26.5,311.9,-24.044,29.297,-35.203,0.740,-0.647,0.980,1.219,-0.492,0.934,0.095,-0.044,1.106,0.010,-0.074,0.210,-0.975,357.1,8.0,335.5,-2.918,8.059,-24.054,0.804,-0.532,-0.265,0.598,-0.666,-0.447,0.901,-0.410,-0.140,-0.198,0.180,-0.963,-0.605,-0.008,-0.796
1721536933954,0.369,-0.377,0.595,-0.057,-0.122,0.288,-0.948,2.3,15.3,326.5,2.195,15.354,-34.082,0.502,-0.174,0.591,0.117,-0.297,0.336,-0.886,332.9,26.6,311.9,-24.015,29.341,-35.170,0.740,-0.647,0.980,1.219,-0.492,0.934,0.095,-0.043,1.106,0.010,-0.074,0.209,-0.975,357.0,8.1,335.5,-2.925,8.089,-24.035,0.804,-0.532,-0.265,0.598,-0.665,-0.448,0.901,-0.410,-0.141,-0.199,0.179,-0.964,-0.605,-0.008,-0.796
1721536933968,0.369,-0.377,0.595,-0.057,-0.122,0.288,-0.948,2.2,15.3,326.5,2.123,15.350,-34.090,0.502,-0.173,0.591,0.118,-0.299,0.337,-0.885,332.7,26.7,311.7,-24.188,29.511,-35.197,0.741,-0.646,0.980,1.220,-0.492,0.932,0.095,-0.043,1.106,0.010,-0.074,0.209,-0.975,357.1,8.1,335.6,-2.919,8.094,-24.012,0.804,-0.532,-0.265,0.595,-0.667,-0.449,0.901,-0.409,-0.141,-0.199,0.178,-0.964,-0.608,-0.007,-0.794
1721536933981,0.369,-0.377,0.595,-0.057,-0.122,0.288,-0.948,2.2,15.3,326.5,2.114,15.340,-34.079,0.502,-0.173,0.591,0.122,-0.301,0.338,-0.883,332.0,26.7,311.3,-24.778,29.676,-35.265,0.741,-0.646,0.980,1.222,-0.491,0.928,0.095,-0.043,1.106,0.010,-0.074,0.209,-0.975,357.1,8.1,335.6,-2.895,8.101,-23.991,0.804,-0.532,-0.264,0.590,-0.671,-0.450,0.902,-0.409,-0.141,-0.199,0.178,-0.964,-0.614,-0.011,-0.789
1721536933995,0.369,-0.377,0.595,-0.057,-0.122,0.288,-0.948,2.3,15.3,326.6,2.196,15.332,-34.044,0.502,-0.173,0.591,0.126,-0.302,0.339,-0.882,331.5,26.6,311.1,-25.247,29.702,-35.227,0.740,-0.646,0.981,1.223,-0.488,0.927,0.095,-0.043,1.106,0.010,-0.074,0.209,-0.975,357.1,8.1,335.6,-2.882,8.122,-23.967,0.805,-0.532,-0.264,0.588,-0.674,-0.448,0.902,-0.409,-0.141,-0.198,0.179,-0.964,-0.618,-0.017,-0.786
1721536934009,0.369,-0.377,0.595,-0.058,-0.121,0.287,-0.948,2.4,15.3,326.7,2.360,15.307,-33.977,0.502,-0.173,0.592,0.129,-0.303,0.339,-0.881,331.1,26.6,310.9,-25.622,29.736,-35.220,0.740,-0.646,0.981,1.225,-0.487,0.926,0.095,-0.043,1.106,0.010,-0.075,0.209,-0.975,357.1,8.1,335.6,-2.878,8.153,-23.958,0.806,-0.530,-0.264,0.586,-0.676,-0.447,0.902,-0.408,-0.142,-0.197,0.180,-0.964,-0.622,-0.021,-0.783
1721536934023,0.369,-0.377,0.596,-0.058,-0.121,0.287,-0.948,2.5,15.3,326.7,2.366,15.280,-33.974,0.502,-0.172,0.592,0.130,-0.303,0.339,-0.881,331.0,26.5,310.9,-25.725,29.676,-35.181,0.740,-0.646,0.982,1.225,-0.485,0.927,0.094,-0.043,1.106,0.010,-0.075,0.209,-0.975,357.1,8.2,335.6,-2.860,8.181,-23.961,0.806,-0.530,-0.263,0.586,-0.676,-0.446,0.902,-0.408,-0.142,-0.196,0.180,-0.964,-0.622,-0.023,-0.783
1721536934036,0.369,-0.377,0.596,-0.058,-0.121,0.287,-0.948,2.4,15.2,326.6,2.334,15.261,-33.998,0.502,-0.172,0.592,0.128,-0.302,0.338,-0.882,331.3,26.5,311.2,-25.421,29.570,-35.112,0.740,-0.646,0.982,1.224,-0.485,0.929,0.094,-0.043,1.106,0.009,-0.075,0.209,-0.975,357.1,8.2,335.6,-2.846,8.220,-23.971,0.806,-0.531,-0.263,0.590,-0.674,-0.446,0.901,-0.409,-0.143,-0.196,0.180,-0.964,-0.618,-0.022,-0.786
1721536934050,0.369,-0.377,0.596,-0.058,-0.121,0.287,-0.948,2.4,15.2,326.6,2.296,15.222,-33.987,0.502,-0.172,0.592,0.126,-0.301,0.337,-0.883,331.6,26.5,311.4,-25.197,29.520,-35.047,0.740,-0.645,0.982,1.224,-0.484,0.930,0.094,-0.043,1.106,0.009,-0.076,0.209,-0.975,357.1,8.2,335.6,-2.859,8.253,-23.977,0.806,-0.531,-0.262,0.592,-0.671,-0.446,0.901,-0.409,-0.143,-0.196,0.179,-0.964,-0.616,-0.020,-0.787
1721536934064,0.369,-0.377,0.596,-0.057,-0.120,0.287,-0.949,2.3,15.2,326.6,2.246,15.166,-33.980,0.502,-0.172,0.592,0.125,-0.301,0.337,-0.883,331.7,26.5,311.4,-25.106,29.578,-35.031,0.740,-0.645,0.983,1.224,-0.485,0.930,0.094,-0.043,1.106,0.009,-0.076,0.209,-0.975,357.1,8.3,335.6,-2.864,8.286,-23.982,0.806,-0.531,-0.261,0.592,-0.671,-0.447,0.901,-0.409,-0.144,-0.196,0.178,-0.964,-0.616,-0.019,-0.788
1721536934078,0.369,-0.376,0.596,-0.056,-0.120,0.287,-0.949,2.2,15.1,326.6,2.159,15.139,-34.011,0.501,-0.172,0.592,0.127,-0.303,0.338,-0.882,331.3,26.7,311.1,-25.378,29.769,-35.084,0.740,-0.644,0.983,1.225,-0.486,0.927,0.094,-0.042,1.106,0.009,-0.076,0.209,-0.975,357.1,8.3,335.6,-2.871,8.319,-23.985,0.806,-0.532,-0.261,0.588,-0.673,-0.449,0.901,-0.409,-0.144,-0.196,0.176,-0.965,-0.620,-0.019,-0.784
1721536934092,0.369,-0.376,0.596,-0.056,-0.121,0.287,-0.949,2.2,15.1,326.6,2.139,15.155,-33.993,0.502,-0.172,0.593,0.131,-0.306,0.339,-0.880,330.7,26.7,310.7,-25.948,29.991,-35.118,0.740,-0.644,0.983,1.227,-0.485,0.923,0.094,-0.042,1.106,0.009,-0.076,0.209,-0.975,357.1,8.3,335.6,-2.869,8.349,-24.002,0.806,-0.532,-0.261,0.583,-0.677,-0.449,0.901,-0.409,-0.145,-0.197,0.176,-0.965,-0.627,-0.022,-0.779
1721536934106,0.369,-0.376,0.596,-0.057,-0.120,0.286,-0.949,2.3,15.1,326.7,2.244,15.154,-33.882,0.501,-0.172,0.593,0.133,-0.307,0.339,-0.879,330.4,26.7,310.6,-26.211,30.060,-35.053,0.740,-0.644,0.983,1.228,-0.484,0.922,0.094,-0.042,1.106,0.009,-0.077,0.209,-0.975,357.1,8.4,335.6,-2.880,8.375,-24.007,0.807,-0.530,-0.261,0.581,-0.678,-0.449,0.901,-0.409,-0.145,-0.196,0.177,-0.964,-0.630,-0.025,-0.777
1721536934120,0.369,-0.376,0.597,-0.058,-0.120,0.286,-0.949,2.4,15.1,326.8,2.360,15.140,-33.803,0.501,-0.172,0.593,0.132,-0.307,0.339,-0.879,330.4,26.7,310.6,-26.162,30.072,-35.030,0.740,-0.644,0.984,1.228,-0.484,0.922,0.094,-0.042,1.106,0.010,-0.077,0.209,-0.975,357.1,8.4,335.6,-2.911,8.422,-24.010,0.808,-0.528,-0.261,0.582,-0.678,-0.450,0.901,-0.409,-0.146,-0.195,0.178,-0.964,-0.629,-0.025,-0.777
1721536934134,0.369,-0.376,0.597,-0.058,-0.120,0.286,-0.949,2.4,15.1,326.8,2.342,15.145,-33.834,0.501,-0.172,0.593,0.131,-0.306,0.339,-0.880,330.6,26.7,310.8,-25.997,30.007,-35.002,0.740,-0.644,0.984,1.227,-0.484,0.923,0.094,-0.042,1.106,0.009,-0.078,0.209,-0.975,357.1,8.5,335.6,-2.918,8.476,-24.015,0.808,-0.529,-0.261,0.584,-0.676,-0.449,0.900,-0.409,-0.147,-0.195,0.178,-0.964,-0.627,-0.024,-0.778
1721536934148,0.369,-0.376,0.597,-0.058,-0.120,0.286,-0.949,2.4,15.2,326.8,2.339,15.165,-33.845,0.502,-0.172,0.594,0.130,-0.304,0.337,-0.882,331.0,26.6,311.2,-25.667,29.836,-34.887,0.740,-0.644,0.984,1.227,-0.482,0.927,0.094,-0.042,1.106,0.009,-0.078,0.209,-0.975,357.0,8.5,335.6,-2.925,8.540,-24.008,0.808,-0.529,-0.261,0.588,-0.673,-0.448,0.900,-0.409,-0.148,-0.195,0.178,-0.964,-0.623,-0.024,-0.782
1721536934162,0.369,-0.376,0.597,-0.058,-0.120,0.286,-0.949,2.5,15.2,326.8,2.365,15.177,-33.834,0.502,-0.172,0.594,0.129,-0.303,0.337,-0.882,331.2,26.6,311.3,-25.547,29.752,-34.877,0.740,-0.644,0.984,1.226,-0.482,0.928,0.094,-0.042,1.105,0.009,-0.079,0.209,-0.975,357.0,8.6,335.5,-2.932,8.615,-24.007,0.808,-0.528,-0.262,0.590,-0.672,-0.448,0.900,-0.409,-0.150,-0.195,0.179,-0.964,-0.621,-0.023,-0.783
1721536934176,0.369,-0.376,0.597,-0.058,-0.120,0.286,-0.949,2.5,15.1,326.8,2.414,15.151,-33.825,0.502,-0.172,0.594,0.130,-0.303,0.337,-0.882,331.0,26.6,311.2,-25.668,29.779,-34.926,0.740,-0.644,0.984,1.226,-0.482,0.927,0.094,-0.042,1.105,0.009,-0.079,0.209,-0.975,357.0,8.7,335.6,-2.949,8.696,-23.995,0.808,-0.528,-0.261,0.588,-0.673,-0.448,0.900,-0.409,-0.151,-0.194,0.179,-0.964,-0.622,-0.024,-0.782
1721536934190,0.369,-0.376,0.597,-0.059,-0.120,0.286,-0.949,2.5,15.1,326.8,2.456,15.153,-33.830,0.502,-0.172,0.594,0.130,-0.304,0.337,-0.881,331.0,26.6,311.1,-25.728,29.806,-34.940,0.740,-0.644,0.984,1.227,-0.482,0.927,0.094,-0.042,1.105,0.009,-0.080,0.209,-0.975,357.0,8.8,335.6,-2.944,8.763,-23.996,0.808,-0.528,-0.261,0.588,-0.674,-0.448,0.900,-0.409,-0.152,-0.194,0.180,-0.964,-0.623,-0.024,-0.782
1721536934204,0.369,-0.375,0.597,-0.059,-0.120,0.285,-0.949,2.6,15.2,326.9,2.508,15.166,-33.800,0.501,-0.172,0.594,0.130,-0.304,0.338,-0.881,330.9,26.6,311.0,-25.780,29.827,-34.998,0.740,-0.644,0.984,1.226,-0.483,0.927,0.094,-0.042,1.105,0.009,-0.080,0.209,-0.975,357.0,8.8,335.6,-2.921,8.798,-23.994,0.808,-0.527,-0.261,0.587,-0.675,-0.448,0.900,-0.409,-0.153,-0.194,0.181,-0.964,-0.624,-0.024,-0.781
1721536934218,0.369,-0.375,0.597,-0.059,-0.120,0.284,-0.949,2.6,15.1,327.0,2.547,15.152,-33.688,0.501,-0.172,0.594,0.129,-0.304,0.339,-0.881,331.1,26.6,310.9,-25.624,29.774,-35.157,0.740,-0.643,0.984,1.225,-0.485,0.928,0.094,-0.042,1.105,0.009,-0.081,0.209,-0.975,357.1,8.8,335.5,-2.900,8.844,-24.001,0.810,-0.526,-0.261,0.586,-0.675,-0.448,0.900,-0.409,-0.154,-0.194,0.181,-0.964,-0.622,-0.021,-0.783
1721536934231,0.369,-0.375,0.597,-0.059,-0.120,0.284,-0.950,2.6,15.1,327.1,2.533,15.119,-33.607,0.501,-0.172,0.595,0.125,-0.301,0.339,-0.883,331.7,26.5,311.2,-25.088,29.530,-35.305,0.740,-0.643,0.984,1.221,-0.488,0.933,0.094,-0.042,1.105,0.008,-0.081,0.209,-0.974,357.1,8.9,335.5,-2.874,8.911,-24.015,0.810,-0.525,-0.261,0.589,-0.673,-0.446,0.899,-0.409,-0.155,-0.194,0.180,-0.964,-0.615,-0.016,-0.788
1721536934245,0.369,-0.375,0.597,-0.059,-0.120,0.283,-0.950,2.6,15.1,327.1,2.480,15.125,-33.548,0.501,-0.172,0.595,0.123,-0.299,0.339,-0.884,332.0,26.4,311.3,-24.832,29.360,-35.378,0.741,-0.642,0.984,1.220,-0.489,0.936,0.094,-0.042,1.105,0.008,-0.082,0.209,-0.974,357.1,9.0,335.5,-2.871,8.987,-24.028,0.811,-0.524,-0.261,0.591,-0.672,-0.445,0.899,-0.409,-0.156,-0.194,0.179,-0.964,-0.612,-0.015,-0.791
1721536934259,0.369,-0.375,0.597,-0.058,-0.120,0.283,-0.950,2.5,15.1,327.1,2.438,15.120,-33.518,0.501,-0.172,0.595,0.123,-0.298,0.339,-0.884,332.1,26.3,311.4,-24.816,29.273,-35.387,0.741,-0.641,0.985,1.219,-0.488,0.937,0.094,-0.042,1.105,0.008,-0.082,0.209,-0.974,357.1,9.0,335.5,-2.886,9.058,-24.031,0.811,-0.524,-0.261,0.592,-0.672,-0.444,0.899,-0.409,-0.157,-0.195,0.178,-0.965,-0.611,-0.015,-0.792
1721536934273,0.369,-0.375,0.597,-0.058,-0.120,0.283,-0.950,2.5,15.1,327.2,2.410,15.091,-33.497,0.501,-0.172,0.595,0.124,-0.299,0.339,-0.883,331.9,26.4,311.3,-24.964,29.393,-35.348,0.741,-0.641,0.985,1.220,-0.488,0.935,0.094,-0.042,1.105,0.008,-0.083,0.210,-0.974,357.1,9.1,335.5,-2.888,9.097,-24.046,0.811,-0.524,-0.260,0.591,-0.673,-0.445,0.898,-0.410,-0.158,-0.195,0.178,-0.965,-0.613,-0.016,-0.790
1721536934287,0.369,-0.375,0.597,-0.058,-0.120,0.283,-0.950,2.5,15.1,327.1,2.407,15.085,-33.511,0.501,-0.172,0.595,0.125,-0.301,0.340,-0.882,331.7,26.5,311.1,-25.154,29.486,-35.377,0.741,-0.641,0.985,1.221,-0.488,0.934,0.094,-0.042,1.105,0.008,-0.083,0.210,-0.974,357.1,9.1,335.5,-2.881,9.099,-24.057,0.811,-0.524,-0.260,0.589,-0.675,-0.446,0.898,-0.410,-0.158,-0.195,0.177,-0.965,-0.616,-0.017,-0.788
1721536934301,0.369,-0.375,0.597,-0.058,-0.120,0.283,-0.950,2.5,15.1,327.1,2.447,15.092,-33.553,0.500,-0.172,0.595,0.127,-0.301,0.341,-0.881,331.3,26.4,310.9,-25.443,29.496,-35.471,0.741,-0.641,0.985,1.221,-0.488,0.933,0.094,-0.042,1.105,0.008,-0.083,0.210,-0.974,357.1,9.1,335.5,-2.863,9.079,-24.066,0.811,-0.524,-0.260,0.586,-0.677,-0.445,0.898,-0.410,-0.158,-0.194,0.178,-0.965,-0.618,-0.019,-0.786
1721536934315,0.369,-0.375,0.597,-0.059,-0.119,0.284,-0.950,2.6,15.1,327.1,2.544,15.089,-33.603,0.500,-0.172,0.595,0.127,-0.301,0.341,-0.882,331.4,26.3,310.9,-25.401,29.423,-35.487,0.740,-0.642,0.985,1.221,-0.488,0.934,0.094,-0.042,1.105,0.008,-0.083,0.210,-0.974,357.1,9.1,335.5,-2.855,9.074,-24.080,0.811,-0.525,-0.260,0.587,-0.677,-0.444,0.898,-0.410,-0.158,-0.193,0.180,-0.965,-0.617,-0.019,-0.787
1721536934329,0.369,-0.375,0.598,-0.060,-0.119,0.283,-0.950,2.7,15.1,327.1,2.622,15.087,-33.585,0.500,-0.172,0.595,0.127,-0.300,0.341,-0.882,331.5,26.3,310.9,-25.360,29.392,-35.492,0.740,-0.643,0.985,1.220,-0.488,0.935,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,9.0,335.5,-2.848,9.057,-24.088,0.811,-0.524,-0.260,0.587,-0.677,-0.443,0.898,-0.410,-0.157,-0.192,0.181,-0.965,-0.616,-0.019,-0.787
1721536934343,0.369,-0.375,0.598,-0.060,-0.119,0.283,-0.950,2.7,15.1,327.1,2.629,15.106,-33.561,0.500,-0.172,0.596,0.127,-0.300,0.341,-0.882,331.5,26.3,311.0,-25.316,29.372,-35.484,0.740,-0.643,0.985,1.220,-0.488,0.935,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,9.1,335.5,-2.855,9.062,-24.090,0.811,-0.524,-0.260,0.588,-0.677,-0.443,0.898,-0.410,-0.157,-0.193,0.181,-0.964,-0.616,-0.019,-0.788
1721536934356,0.369,-0.375,0.598,-0.059,-0.120,0.283,-0.950,2.7,15.1,327.2,2.587,15.149,-33.534,0.500,-0.173,0.596,0.126,-0.300,0.340,-0.882,331.6,26.3,311.0,-25.232,29.358,-35.476,0.741,-0.642,0.984,1.220,-0.489,0.936,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,9.0,335.4,-2.850,9.059,-24.099,0.811,-0.523,-0.261,0.588,-0.676,-0.443,0.898,-0.410,-0.157,-0.194,0.181,-0.964,-0.615,-0.018,-0.788
1721536934370,0.369,-0.375,0.597,-0.059,-0.120,0.283,-0.950,2.6,15.1,327.1,2.492,15.158,-33.527,0.500,-0.173,0.596,0.125,-0.299,0.340,-0.883,331.8,26.3,311.1,-25.097,29.286,-35.507,0.741,-0.642,0.984,1.219,-0.489,0.937,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,9.0,335.4,-2.847,9.032,-24.105,0.811,-0.524,-0.261,0.589,-0.675,-0.443,0.898,-0.410,-0.157,-0.195,0.179,-0.964,-0.613,-0.017,-0.790
1721536934384,0.369,-0.375,0.597,-0.058,-0.120,0.283,-0.950,2.5,15.1,327.1,2.389,15.160,-33.548,0.500,-0.173,0.596,0.124,-0.298,0.340,-0.883,332.0,26.2,311.2,-24.889,29.161,-35.559,0.741,-0.641,0.984,1.218,-0.490,0.939,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,9.0,335.4,-2.858,8.990,-24.113,0.810,-0.524,-0.261,0.591,-0.675,-0.442,0.898,-0.411,-0.156,-0.196,0.178,-0.964,-0.610,-0.016,-0.792
1721536934398,0.369,-0.375,0.597,-0.058,-0.121,0.284,-0.950,2.4,15.2,327.1,2.363,15.188,-33.566,0.500,-0.173,0.596,0.123,-0.298,0.340,-0.883,332.1,26.3,311.3,-24.823,29.238,-35.517,0.742,-0.641,0.984,1.218,-0.490,0.938,0.094,-0.042,1.105,0.008,-0.082,0.210,-0.974,357.1,8.9,335.4,-2.870,8.959,-24.118,0.810,-0.525,-0.262,0.591,-0.674,-0.443,0.898,-0.411,-0.156,-0.196,0.178,-0.964,-0.610,-0.014,-0.792
1721536934412,0.369,-0.375,0.597,-0.058,-0.121,0.284,-0.950,2.5,15.2,327.1,2.384,15.221,-33.567,0.500,-0.172,0.595,0.123,-0.299,0.340,-0.883,332.0,26.4,311.2,-24.844,29.347,-35.488,0.742,-0.642,0.984,1.218,-0.490,0.937,0.094,-0.042,1.105,0.008,-0.081,0.210,-0.974,357.1,8.9,335.4,-2.888,8.916,-24.110,0.810,-0.524,-0.262,0.590,-0.674,-0.445,0.899,-0.411,-0.155,-0.197,0.179,-0.964,-0.612,-0.014,-0.791
1721536934426,0.369,-0.375,0.597,-0.059,-0.121,0.283,-0.950,2.6,15.2,327.1,2.487,15.227,-33.560,0.500,-0.172,0.595,0.123,-0.300,0.340,-0.883,332.0,26.5,311.2,-24.844,29.446,-35.447,0.741,-0.642,0.984,1.219,-0.491,0.935,0.094,-0.042,1.105,0.008,-0.081,0.210,-0.974,357.1,8.9,335.4,-2.883,8.866,-24.111,0.810,-0.524,-0.262,0.590,-0.673,-0.446,0.899,-0.411,-0.154,-0.196,0.180,-0.964,-0.613,-0.013,-0.790
1721536934440,0.369,-0.375,0.597,-0.060,-0.120,0.283,-0.950,2.8,15.2,327.2,2.654,15.261,-33.506,0.500,-0.172,0.595,0.122,-0.300,0.339,-0.883,332.0,26.6,311.3,-24.784,29.570,-35.358,0.741,-0.643,0.983,1.219,-0.491,0.934,0.094,-0.042,1.105,0.008,-0.080,0.210,-0.974,357.1,8.8,335.5,-2.865,8.819,-24.099,0.811,-0.522,-0.263,0.590,-0.672,-0.448,0.899,-0.410,-0.153,-0.195,0.183,-0.964,-0.613,-0.012,-0.790
1721536934454,0.369,-0.375,0.597,-0.061,-0.121,0.282,-0.950,2.8,15.3,327.3,2.698,15.339,-33.437,0.500,-0.173,0.595,0.122,-0.300,0.339,-0.883,332.1,26.6,311.3,-24.737,29.571,-35.359,0.742,-0.643,0.983,1.219,-0.491,0.934,0.094,-0.042,1.105,0.008,-0.080,0.210,-0.974,357.1,8.8,335.5,-2.863,8.791,-24.088,0.812,-0.521,-0.264,0.590,-0.672,-0.448,0.899,-0.410,-0.153,-0.196,0.184,-0.963,-0.613,-0.011,-0.790
