timestamp,left_hand_x,left_hand_y,left_hand_z,left_hand_q_x,left_hand_q_y,left_hand_q_z,left_hand_q_w,left_hand_euler_x,left_hand_euler_y,left_hand_euler_z,left_hand_yaw,left_hand_pitch,left_hand_roll,right_hand_x,right_hand_y,right_hand_z,right_hand_q_x,right_hand_q_y,right_hand_q_z,right_hand_q_w,right_hand_euler_x,right_hand_euler_y,right_hand_euler_z,right_hand_yaw,right_hand_pitch,right_hand_roll,left_sword_x,left_sword_y,left_sword_z,right_sword_x,right_sword_y,right_sword_z,head_x,head_y,head_z,head_q_x,head_q_y,head_q_z,head_q_w,head_euler_x,head_euler_y,head_euler_z,head_yaw,head_pitch,head_roll,left_hand_heading_x,left_hand_heading_y,left_hand_heading_z,right_hand_heading_x,right_hand_heading_y,right_hand_heading_z,head_heading_x,head_heading_y,head_heading_z,left_blade_x,left_blade_y,left_blade_z,right_blade_x,right_blade_y,right_blade_z
1721536282534,0.087,-0.481,0.507,0.311,0.456,-0.364,0.750,19.0,65.6,320.5,7.732,66.748,-56.841,0.232,-0.366,0.528,0.163,0.493,-0.477,0.709,332.5,58.7,276.5,-13.856,61.665,-59.575,0.422,-0.965,0.390,0.644,-1.112,0.437,-0.059,-0.068,1.133,0.035,0.064,-0.473,0.878,0.0,8.3,303.4,0.026,8.318,-56.580,0.319,-0.263,-0.910,0.059,-0.516,-0.855,0.545,-0.826,-0.145,-0.458,0.798,-0.391,-0.544,0.701,-0.461
1721536282548,0.087,-0.482,0.507,0.314,0.457,-0.357,0.752,20.9,65.7,322.8,8.422,67.136,-56.390,0.235,-0.368,0.531,0.172,0.479,-0.470,0.721,337.2,58.5,280.9,-11.671,60.537,-59.360,0.427,-0.961,0.387,0.656,-1.110,0.456,-0.059,-0.068,1.133,0.035,0.065,-0.473,0.878,360.0,8.5,303.4,-0.024,8.456,-56.564,0.327,-0.249,-0.911,0.099,-0.513,-0.853,0.545,-0.825,-0.147,-0.463,0.799,-0.384,-0.529,0.698,-0.482
1721536282562,0.087,-0.481,0.508,0.314,0.462,-0.349,0.752,21.8,66.2,324.5,8.622,67.724,-55.635,0.238,-0.369,0.532,0.162,0.472,-0.466,0.730,337.9,57.3,282.8,-11.731,59.214,-58.390,0.434,-0.954,0.381,0.676,-1.103,0.476,-0.059,-0.067,1.133,0.035,0.066,-0.472,0.878,359.9,8.6,303.5,-0.065,8.599,-56.525,0.328,-0.235,-0.915,0.120,-0.527,-0.841,0.545,-0.825,-0.150,-0.475,0.796,-0.375,-0.539,0.677,-0.501
1721536282576,0.087,-0.481,0.508,0.312,0.469,-0.342,0.752,22.2,66.7,325.9,8.575,68.306,-54.694,0.243,-0.370,0.533,0.154,0.466,-0.457,0.742,339.1,56.3,285.5,-11.427,58.094,-56.879,0.441,-0.946,0.376,0.703,-1.091,0.493,-0.059,-0.067,1.133,0.035,0.067,-0.472,0.878,359.9,8.7,303.5,-0.115,8.708,-56.486,0.327,-0.222,-0.919,0.148,-0.535,-0.832,0.546,-0.824,-0.151,-0.492,0.790,-0.366,-0.552,0.654,-0.518
1721536282590,0.088,-0.480,0.509,0.314,0.475,-0.328,0.754,24.7,67.2,329.6,9.314,69.116,-53.398,0.248,-0.370,0.532,0.156,0.458,-0.441,0.756,342.4,56.1,290.1,-9.697,57.321,-55.166,0.454,-0.934,0.369,0.733,-1.075,0.504,-0.059,-0.067,1.133,0.035,0.068,-0.472,0.879,359.8,8.8,303.5,-0.167,8.774,-56.437,0.334,-0.196,-0.922,0.192,-0.524,-0.830,0.546,-0.824,-0.153,-0.511,0.784,-0.352,-0.555,0.639,-0.532
1721536282604,0.089,-0.480,0.508,0.320,0.479,-0.309,0.757,29.4,67.3,335.4,10.916,69.964,-52.048,0.253,-0.370,0.533,0.181,0.440,-0.417,0.774,351.0,56.3,298.5,-5.002,56.646,-53.927,0.468,-0.920,0.360,0.755,-1.063,0.514,-0.059,-0.066,1.133,0.034,0.068,-0.471,0.879,359.8,8.8,303.6,-0.233,8.775,-56.391,0.351,-0.161,-0.922,0.265,-0.487,-0.832,0.547,-0.823,-0.153,-0.527,0.781,-0.336,-0.531,0.647,-0.548
1721536282617,0.089,-0.480,0.508,0.330,0.482,-0.292,0.757,34.6,67.4,341.3,12.619,71.043,-51.135,0.257,-0.370,0.535,0.217,0.411,-0.397,0.791,1.6,55.4,307.5,0.902,55.411,-53.797,0.478,-0.907,0.350,0.763,-1.061,0.535,-0.059,-0.066,1.133,0.034,0.069,-0.471,0.879,359.7,8.7,303.6,-0.311,8.750,-56.357,0.365,-0.123,-0.923,0.346,-0.450,-0.823,0.547,-0.823,-0.152,-0.538,0.781,-0.317,-0.479,0.670,-0.568
1721536282631,0.088,-0.481,0.508,0.341,0.489,-0.279,0.753,39.7,67.9,346.7,13.932,72.623,-50.873,0.261,-0.371,0.538,0.247,0.381,-0.383,0.804,10.2,53.3,314.2,6.066,53.738,-54.038,0.482,-0.898,0.335,0.761,-1.065,0.562,-0.059,-0.066,1.133,0.033,0.069,-0.471,0.879,359.6,8.7,303.6,-0.382,8.743,-56.329,0.367,-0.087,-0.926,0.416,-0.429,-0.802,0.547,-0.823,-0.152,-0.546,0.786,-0.290,-0.423,0.689,-0.588
1721536282645,0.087,-0.483,0.507,0.347,0.502,-0.272,0.744,43.5,69.4,350.7,14.034,74.728,-50.910,0.264,-0.372,0.541,0.264,0.353,-0.376,0.815,15.0,50.6,317.6,9.463,51.622,-54.147,0.481,-0.892,0.315,0.757,-1.070,0.597,-0.060,-0.066,1.133,0.033,0.069,-0.471,0.879,359.6,8.8,303.6,-0.444,8.779,-56.308,0.348,-0.057,-0.936,0.468,-0.428,-0.773,0.547,-0.823,-0.153,-0.559,0.789,-0.256,-0.376,0.695,-0.612
1721536282659,0.087,-0.485,0.508,0.345,0.512,-0.278,0.736,43.1,71.0,350.0,12.848,75.880,-51.443,0.267,-0.372,0.544,0.262,0.331,-0.378,0.824,15.8,48.0,317.8,10.464,49.095,-54.077,0.473,-0.895,0.303,0.752,-1.072,0.637,-0.060,-0.065,1.133,0.033,0.070,-0.471,0.879,359.5,8.8,303.6,-0.459,8.842,-56.306,0.321,-0.056,-0.946,0.495,-0.450,-0.743,0.547,-0.823,-0.154,-0.562,0.792,-0.238,-0.347,0.682,-0.644
1721536282673,0.085,-0.488,0.511,0.330,0.503,-0.302,0.740,33.8,70.6,339.9,10.659,73.685,-52.351,0.271,-0.374,0.547,0.250,0.308,-0.383,0.834,14.8,44.9,316.7,10.400,45.878,-53.797,0.461,-0.917,0.326,0.749,-1.071,0.686,-0.060,-0.065,1.132,0.033,0.070,-0.471,0.879,359.5,8.9,303.6,-0.462,8.893,-56.317,0.312,-0.114,-0.943,0.516,-0.485,-0.706,0.547,-0.823,-0.155,-0.545,0.792,-0.276,-0.323,0.653,-0.685
1721536282687,0.085,-0.490,0.514,0.317,0.487,-0.319,0.749,26.9,68.7,332.5,9.481,70.817,-52.837,0.275,-0.375,0.550,0.231,0.282,-0.388,0.846,13.2,41.0,315.7,9.955,41.799,-53.122,0.455,-0.935,0.357,0.746,-1.062,0.748,-0.060,-0.065,1.132,0.033,0.071,-0.471,0.879,359.5,8.9,303.6,-0.487,8.930,-56.322,0.322,-0.168,-0.932,0.540,-0.527,-0.656,0.547,-0.823,-0.155,-0.527,0.785,-0.324,-0.297,0.610,-0.734
1721536282701,0.085,-0.494,0.518,0.304,0.462,-0.337,0.762,21.3,65.4,326.0,8.694,66.864,-53.472,0.277,-0.376,0.552,0.215,0.260,-0.400,0.852,11.6,38.0,313.8,9.100,38.571,-53.438,0.449,-0.955,0.400,0.733,-1.057,0.797,-0.060,-0.064,1.132,0.033,0.071,-0.471,0.879,359.5,9.0,303.6,-0.542,8.963,-56.335,0.346,-0.233,-0.909,0.545,-0.569,-0.616,0.546,-0.823,-0.156,-0.500,0.774,-0.388,-0.272,0.574,-0.772
1721536282715,0.084,-0.498,0.523,0.294,0.437,-0.361,0.770,17.0,62.2,320.0,7.850,63.269,-55.152,0.277,-0.377,0.554,0.205,0.246,-0.417,0.851,10.2,36.2,311.1,8.246,36.594,-54.947,0.432,-0.979,0.441,0.711,-1.063,0.827,-0.060,-0.064,1.132,0.032,0.072,-0.471,0.879,359.4,9.0,303.6,-0.611,8.989,-56.323,0.357,-0.299,-0.885,0.531,-0.608,-0.590,0.546,-0.823,-0.156,-0.460,0.768,-0.446,-0.248,0.554,-0.795
1721536282729,0.082,-0.500,0.529,0.283,0.410,-0.385,0.777,13.8,58.7,315.1,7.125,59.476,-56.735,0.279,-0.378,0.556,0.196,0.245,-0.441,0.841,8.0,35.8,307.2,6.486,36.109,-57.481,0.415,-0.997,0.487,0.686,-1.077,0.837,-0.060,-0.064,1.132,0.032,0.072,-0.471,0.879,359.3,9.0,303.6,-0.676,9.017,-56.298,0.368,-0.366,-0.855,0.490,-0.645,-0.586,0.546,-0.823,-0.157,-0.420,0.755,-0.504,-0.240,0.546,-0.803
1721536282742,0.081,-0.503,0.534,0.271,0.381,-0.396,0.791,12.7,54.7,313.4,7.279,55.402,-57.014,0.281,-0.381,0.559,0.180,0.258,-0.469,0.825,3.9,36.5,302.0,3.105,36.536,-60.252,0.408,-1.006,0.534,0.670,-1.092,0.835,-0.061,-0.064,1.132,0.031,0.072,-0.470,0.879,359.3,9.0,303.6,-0.737,9.018,-56.255,0.397,-0.420,-0.817,0.427,-0.682,-0.594,0.547,-0.822,-0.157,-0.388,0.730,-0.563,-0.258,0.538,-0.802
1721536282756,0.080,-0.504,0.539,0.264,0.355,-0.415,0.795,11.6,51.6,310.5,7.164,52.179,-58.604,0.283,-0.383,0.562,0.158,0.278,-0.494,0.808,358.6,37.3,296.7,-1.140,37.271,-62.480,0.388,-1.017,0.573,0.664,-1.103,0.829,-0.061,-0.064,1.132,0.031,0.072,-0.470,0.879,359.2,9.0,303.7,-0.785,8.996,-56.219,0.404,-0.472,-0.784,0.357,-0.711,-0.605,0.547,-0.822,-0.156,-0.346,0.714,-0.608,-0.294,0.530,-0.796
1721536282770,0.081,-0.502,0.543,0.273,0.332,-0.419,0.800,14.2,49.5,311.3,9.180,50.342,-59.583,0.287,-0.384,0.566,0.137,0.302,-0.505,0.797,353.6,38.3,293.1,-5.023,38.486,-62.913,0.376,-1.021,0.596,0.679,-1.104,0.814,-0.061,-0.063,1.132,0.031,0.072,-0.470,0.879,359.2,9.0,303.7,-0.790,8.968,-56.194,0.429,-0.488,-0.760,0.308,-0.722,-0.620,0.548,-0.822,-0.156,-0.302,0.715,-0.630,-0.344,0.523,-0.780
1721536282784,0.084,-0.502,0.545,0.301,0.317,-0.398,0.806,20.7,48.7,316.9,13.492,50.621,-58.963,0.289,-0.384,0.571,0.121,0.319,-0.493,0.800,351.0,39.1,293.6,-6.979,39.409,-60.738,0.382,-1.020,0.594,0.716,-1.088,0.805,-0.061,-0.063,1.131,0.031,0.072,-0.470,0.879,359.3,8.9,303.7,-0.738,8.944,-56.163,0.482,-0.451,-0.752,0.310,-0.712,-0.630,0.548,-0.822,-0.155,-0.272,0.739,-0.617,-0.392,0.508,-0.767
1721536282798,0.086,-0.502,0.546,0.332,0.320,-0.371,0.806,27.4,49.7,323.4,17.331,52.993,-58.121,0.289,-0.386,0.577,0.104,0.323,-0.482,0.808,349.5,38.5,294.7,-8.199,38.949,-58.702,0.396,-1.014,0.570,0.745,-1.069,0.817,-0.061,-0.063,1.131,0.032,0.072,-0.469,0.880,359.3,9.0,303.8,-0.663,8.987,-56.117,0.520,-0.385,-0.762,0.327,-0.711,-0.622,0.549,-0.821,-0.156,-0.269,0.773,-0.575,-0.421,0.480,-0.770
1721536282812,0.087,-0.502,0.551,0.347,0.327,-0.350,0.806,31.2,50.4,328.0,19.267,54.705,-57.032,0.290,-0.387,0.584,0.090,0.313,-0.483,0.813,348.8,36.6,294.8,-9.004,37.133,-58.419,0.411,-1.006,0.558,0.752,-1.057,0.850,-0.061,-0.063,1.131,0.032,0.072,-0.469,0.880,359.4,9.0,303.8,-0.631,9.025,-56.050,0.540,-0.338,-0.770,0.337,-0.729,-0.596,0.550,-0.820,-0.157,-0.284,0.789,-0.545,-0.422,0.449,-0.787
1721536282826,0.088,-0.502,0.557,0.336,0.323,-0.349,0.813,29.5,49.5,327.4,18.689,53.347,-55.855,0.292,-0.387,0.593,0.087,0.292,-0.491,0.816,350.0,34.2,294.8,-8.286,34.638,-59.496,0.418,-1.002,0.578,0.736,-1.054,0.893,-0.062,-0.063,1.131,0.032,0.072,-0.468,0.880,359.3,9.0,303.9,-0.668,9.030,-55.962,0.548,-0.350,-0.760,0.347,-0.750,-0.562,0.551,-0.819,-0.157,-0.292,0.771,-0.565,-0.391,0.430,-0.814
1721536282840,0.086,-0.504,0.567,0.294,0.315,-0.371,0.823,21.7,47.4,321.0,14.484,49.482,-55.302,0.295,-0.387,0.605,0.110,0.248,-0.500,0.823,355.5,31.2,296.2,-3.845,31.257,-61.476,0.413,-1.004,0.627,0.689,-1.063,0.955,-0.062,-0.063,1.131,0.031,0.072,-0.468,0.880,359.3,9.0,304.0,-0.715,8.997,-55.897,0.526,-0.426,-0.736,0.378,-0.768,-0.518,0.552,-0.819,-0.156,-0.299,0.718,-0.629,-0.298,0.429,-0.853
1721536282854,0.086,-0.507,0.577,0.247,0.300,-0.395,0.832,14.0,44.0,314.8,9.989,44.865,-54.950,0.294,-0.389,0.618,0.135,0.198,-0.494,0.836,1.9,27.7,299.3,1.688,27.713,-61.598,0.408,-1.001,0.685,0.644,-1.062,1.016,-0.062,-0.063,1.131,0.031,0.072,-0.467,0.881,359.3,8.9,304.0,-0.681,8.941,-55.872,0.507,-0.510,-0.695,0.433,-0.772,-0.465,0.553,-0.819,-0.155,-0.304,0.648,-0.698,-0.198,0.421,-0.885
1721536282868,0.085,-0.509,0.589,0.198,0.280,-0.421,0.839,7.2,39.6,309.3,5.548,39.862,-55.337,0.290,-0.388,0.630,0.147,0.146,-0.478,0.854,6.9,23.0,302.9,6.327,23.108,-59.762,0.401,-0.993,0.749,0.611,-1.039,1.085,-0.062,-0.063,1.131,0.032,0.071,-0.468,0.881,359.4,8.9,304.0,-0.580,8.909,-55.886,0.488,-0.596,-0.638,0.501,-0.773,-0.390,0.553,-0.819,-0.155,-0.303,0.569,-0.764,-0.110,0.390,-0.914
1721536282881,0.088,-0.510,0.601,0.171,0.265,-0.425,0.848,4.6,36.5,308.3,3.689,36.603,-54.444,0.288,-0.387,0.642,0.132,0.109,-0.470,0.866,7.6,18.2,304.2,7.180,18.389,-58.171,0.408,-0.978,0.794,0.594,-1.002,1.154,-0.063,-0.063,1.132,0.033,0.071,-0.468,0.880,359.5,8.9,304.0,-0.515,8.922,-55.911,0.498,-0.631,-0.595,0.534,-0.785,-0.313,0.553,-0.819,-0.155,-0.305,0.515,-0.801,-0.066,0.331,-0.941
1721536282895,0.089,-0.511,0.614,0.155,0.240,-0.428,0.857,4.1,33.0,308.1,3.427,33.088,-54.083,0.287,-0.388,0.651,0.080,0.106,-0.494,0.859,2.0,15.1,300.5,1.922,15.115,-59.997,0.404,-0.968,0.841,0.598,-0.963,1.205,-0.063,-0.063,1.132,0.033,0.071,-0.468,0.880,359.5,8.9,304.0,-0.517,8.928,-55.923,0.518,-0.659,-0.545,0.490,-0.832,-0.261,0.552,-0.819,-0.155,-0.280,0.472,-0.836,-0.102,0.242,-0.965
1721536282909,0.089,-0.511,0.630,0.149,0.199,-0.427,0.869,5.8,28.3,309.2,5.147,28.421,-53.604,0.288,-0.390,0.662,0.032,0.134,-0.522,0.842,354.9,15.0,295.7,-4.931,15.027,-62.943,0.387,-0.955,0.901,0.628,-0.949,1.214,-0.063,-0.063,1.132,0.032,0.071,-0.468,0.880,359.5,8.9,304.0,-0.532,8.894,-55.910,0.556,-0.683,-0.474,0.419,-0.870,-0.258,0.553,-0.819,-0.155,-0.219,0.430,-0.876,-0.192,0.193,-0.962
1721536282923,0.090,-0.511,0.645,0.153,0.151,-0.411,0.886,9.2,23.1,312.1,8.490,23.400,-51.546,0.288,-0.390,0.673,-0.002,0.162,-0.530,0.833,349.5,15.5,293.6,-10.132,15.767,-63.523,0.369,-0.938,0.959,0.668,-0.937,1.211,-0.064,-0.063,1.132,0.032,0.070,-0.468,0.881,359.5,8.8,304.0,-0.514,8.795,-55.898,0.617,-0.682,-0.393,0.386,-0.883,-0.267,0.553,-0.819,-0.153,-0.141,0.395,-0.908,-0.273,0.168,-0.947
1721536282937,0.091,-0.511,0.659,0.140,0.119,-0.401,0.897,9.5,19.0,313.4,9.000,19.292,-49.724,0.286,-0.389,0.685,-0.021,0.151,-0.542,0.826,348.2,13.1,292.1,-11.494,13.385,-65.181,0.362,-0.917,1.008,0.656,-0.919,1.247,-0.064,-0.062,1.132,0.032,0.069,-0.467,0.881,359.5,8.7,304.0,-0.471,8.683,-55.880,0.650,-0.687,-0.326,0.366,-0.902,-0.227,0.553,-0.819,-0.151,-0.101,0.348,-0.932,-0.273,0.129,-0.953
1721536282951,0.091,-0.511,0.675,0.117,0.104,-0.404,0.901,7.6,16.3,312.8,7.268,16.452,-49.308,0.287,-0.387,0.698,-0.036,0.140,-0.529,0.836,347.8,11.3,294.2,-11.967,11.556,-63.421,0.358,-0.895,1.048,0.673,-0.884,1.278,-0.064,-0.062,1.132,0.032,0.068,-0.467,0.881,359.6,8.6,304.1,-0.438,8.562,-55.856,0.652,-0.704,-0.281,0.401,-0.895,-0.196,0.554,-0.819,-0.149,-0.093,0.294,-0.951,-0.271,0.088,-0.958
1721536282965,0.089,-0.511,0.692,0.096,0.090,-0.411,0.902,5.9,14.0,311.7,5.738,14.022,-49.690,0.287,-0.385,0.712,-0.044,0.125,-0.510,0.850,348.1,9.7,297.0,-11.679,9.912,-60.966,0.350,-0.880,1.086,0.686,-0.850,1.310,-0.065,-0.061,1.132,0.031,0.067,-0.467,0.881,359.5,8.4,304.1,-0.451,8.450,-55.832,0.646,-0.724,-0.241,0.448,-0.878,-0.169,0.555,-0.819,-0.147,-0.083,0.248,-0.965,-0.258,0.054,-0.965
1721536282979,0.083,-0.511,0.709,0.095,0.058,-0.428,0.897,7.1,10.7,309.7,6.968,10.827,-51.658,0.286,-0.383,0.728,-0.050,0.098,-0.505,0.856,349.3,6.7,298.3,-10.629,6.833,-60.462,0.308,-0.878,1.127,0.668,-0.818,1.359,-0.065,-0.061,1.132,0.030,0.066,-0.467,0.881,359.5,8.3,304.1,-0.490,8.347,-55.823,0.627,-0.756,-0.186,0.470,-0.875,-0.117,0.555,-0.819,-0.145,-0.023,0.221,-0.975,-0.218,0.013,-0.976
1721536282993,0.077,-0.508,0.726,0.122,-0.008,-0.453,0.883,12.9,5.6,306.3,12.886,5.696,-54.992,0.282,-0.381,0.746,-0.056,0.051,-0.504,0.861,351.5,1.7,299.2,-8.507,1.759,-60.561,0.216,-0.884,1.171,0.620,-0.773,1.428,-0.065,-0.061,1.132,0.029,0.065,-0.467,0.881,359.5,8.2,304.1,-0.529,8.216,-55.810,0.589,-0.802,-0.097,0.487,-0.873,-0.030,0.555,-0.819,-0.143,0.125,0.209,-0.970,-0.144,-0.046,-0.989
1721536283007,0.076,-0.507,0.745,0.151,-0.058,-0.436,0.885,18.6,1.7,307.8,18.545,1.796,-52.789,0.277,-0.379,0.763,-0.055,-0.006,-0.512,0.857,354.9,356.2,298.5,-5.050,-3.789,-61.868,0.168,-0.883,1.202,0.541,-0.736,1.495,-0.066,-0.060,1.133,0.029,0.064,-0.467,0.881,359.5,8.0,304.1,-0.515,8.036,-55.812,0.612,-0.790,-0.030,0.476,-0.877,0.066,0.555,-0.820,-0.140,0.234,0.217,-0.948,-0.046,-0.100,-0.994
1721536283019,0.073,-0.505,0.764,0.157,-0.101,-0.423,0.887,21.4,357.4,308.5,21.352,-2.784,-50.491,0.273,-0.378,0.779,-0.060,-0.044,-0.518,0.852,356.7,352.1,297.6,-3.270,-7.906,-62.825,0.131,-0.867,1.238,0.488,-0.700,1.543,-0.066,-0.059,1.133,0.028,0.063,-0.467,0.882,359.5,7.9,304.1,-0.506,7.852,-55.804,0.622,-0.782,0.045,0.459,-0.878,0.137,0.556,-0.820,-0.137,0.311,0.194,-0.930,0.013,-0.148,-0.989
1721536283033,0.071,-0.503,0.783,0.150,-0.137,-0.404,0.892,22.4,352.9,309.9,22.187,-7.647,-47.209,0.271,-0.376,0.794,-0.072,-0.065,-0.529,0.843,356.9,349.3,296.1,-3.019,-10.718,-64.474,0.107,-0.839,1.277,0.457,-0.671,1.576,-0.067,-0.059,1.134,0.027,0.061,-0.467,0.882,359.5,7.6,304.1,-0.508,7.627,-55.787,0.636,-0.761,0.123,0.432,-0.882,0.186,0.556,-0.820,-0.133,0.365,0.157,-0.918,0.033,-0.190,-0.981
1721536283047,0.068,-0.501,0.799,0.135,-0.159,-0.388,0.898,21.8,349.5,311.3,21.460,-11.262,-44.568,0.269,-0.375,0.808,-0.091,-0.072,-0.537,0.835,355.6,347.4,295.0,-4.284,-12.661,-65.987,0.096,-0.811,1.312,0.453,-0.643,1.601,-0.067,-0.058,1.134,0.026,0.059,-0.467,0.882,359.5,7.4,304.2,-0.530,7.367,-55.774,0.649,-0.739,0.182,0.412,-0.885,0.219,0.557,-0.821,-0.128,0.391,0.119,-0.913,0.023,-0.230,-0.973
1721536283061,0.066,-0.500,0.816,0.109,-0.162,-0.403,0.894,19.4,348.3,309.5,18.982,-12.356,-46.400,0.266,-0.373,0.825,-0.104,-0.074,-0.544,0.829,354.5,346.4,294.1,-5.339,-13.685,-67.217,0.091,-0.789,1.341,0.453,-0.626,1.621,-0.068,-0.058,1.134,0.025,0.057,-0.467,0.882,359.4,7.1,304.2,-0.551,7.137,-55.757,0.623,-0.755,0.202,0.397,-0.887,0.236,0.557,-0.821,-0.124,0.378,0.064,-0.924,0.008,-0.253,-0.967
1721536283075,0.062,-0.496,0.836,0.073,-0.159,-0.438,0.882,15.9,347.5,305.4,15.505,-12.997,-51.057,0.263,-0.371,0.841,-0.116,-0.072,-0.550,0.824,353.4,345.7,293.3,-6.376,-14.383,-68.289,0.085,-0.761,1.373,0.456,-0.612,1.640,-0.068,-0.057,1.135,0.024,0.056,-0.467,0.882,359.4,6.9,304.2,-0.565,6.945,-55.744,0.566,-0.796,0.217,0.384,-0.890,0.247,0.558,-0.821,-0.121,0.344,-0.011,-0.939,-0.008,-0.271,-0.963
1721536283089,0.059,-0.492,0.855,0.038,-0.169,-0.461,0.870,13.3,345.0,302.4,12.803,-15.414,-54.107,0.261,-0.367,0.858,-0.127,-0.078,-0.553,0.820,352.7,344.5,293.0,-7.031,-15.652,-68.985,0.073,-0.725,1.407,0.453,-0.592,1.662,-0.068,-0.056,1.135,0.023,0.054,-0.467,0.882,359.4,6.8,304.2,-0.584,6.750,-55.720,0.517,-0.816,0.259,0.376,-0.887,0.268,0.558,-0.821,-0.118,0.329,-0.090,-0.940,-0.013,-0.294,-0.956
1721536283103,0.057,-0.488,0.874,0.010,-0.181,-0.467,0.865,11.2,342.3,301.5,10.691,-17.985,-55.049,0.258,-0.364,0.875,-0.138,-0.090,-0.552,0.817,352.4,342.5,293.1,-7.236,-17.598,-69.221,0.068,-0.689,1.438,0.443,-0.562,1.688,-0.069,-0.055,1.135,0.022,0.053,-0.467,0.883,359.4,6.6,304.2,-0.598,6.563,-55.685,0.498,-0.812,0.303,0.374,-0.878,0.300,0.559,-0.821,-0.114,0.322,-0.152,-0.935,-0.005,-0.325,-0.946
1721536283117,0.054,-0.484,0.893,-0.004,-0.197,-0.464,0.864,10.8,339.9,301.6,10.123,-20.391,-54.627,0.255,-0.361,0.892,-0.145,-0.104,-0.548,0.817,352.6,340.8,293.6,-7.030,-19.362,-68.893,0.056,-0.663,1.465,0.431,-0.534,1.712,-0.070,-0.054,1.136,0.021,0.052,-0.466,0.883,359.4,6.4,304.3,-0.601,6.377,-55.647,0.493,-0.800,0.343,0.378,-0.866,0.329,0.560,-0.821,-0.111,0.336,-0.189,-0.923,0.012,-0.351,-0.936
1721536283131,0.049,-0.479,0.913,-0.006,-0.220,-0.450,0.865,11.7,337.3,302.7,10.776,-23.126,-52.747,0.253,-0.358,0.909,-0.143,-0.128,-0.534,0.823,353.9,338.7,295.2,-5.638,-21.454,-66.984,0.034,-0.640,1.490,0.404,-0.505,1.739,-0.070,-0.054,1.136,0.021,0.050,-0.466,0.883,359.4,6.2,304.3,-0.569,6.183,-55.614,0.498,-0.776,0.386,0.397,-0.843,0.364,0.561,-0.821,-0.108,0.375,-0.209,-0.903,0.059,-0.372,-0.926
1721536283144,0.042,-0.472,0.933,-0.009,-0.250,-0.436,0.865,13.0,334.0,303.4,11.695,-26.641,-50.747,0.249,-0.355,0.926,-0.136,-0.157,-0.517,0.831,356.0,336.4,297.1,-3.705,-23.683,-64.546,0.002,-0.613,1.515,0.368,-0.478,1.765,-0.071,-0.053,1.136,0.020,0.048,-0.466,0.883,359.5,6.0,304.4,-0.535,6.003,-55.574,0.495,-0.750,0.439,0.417,-0.816,0.401,0.561,-0.821,-0.105,0.424,-0.233,-0.875,0.119,-0.388,-0.914
1721536283158,0.035,-0.465,0.953,-0.012,-0.284,-0.422,0.861,14.7,330.1,303.8,12.677,-30.763,-48.717,0.244,-0.351,0.942,-0.120,-0.188,-0.503,0.835,359.2,334.2,298.0,-0.681,-25.761,-62.285,-0.037,-0.582,1.537,0.314,-0.463,1.789,-0.071,-0.052,1.137,0.020,0.047,-0.466,0.883,359.5,5.8,304.4,-0.502,5.844,-55.559,0.483,-0.720,0.499,0.423,-0.795,0.435,0.562,-0.821,-0.102,0.479,-0.260,-0.838,0.193,-0.390,-0.901
1721536283172,0.028,-0.458,0.973,-0.019,-0.320,-0.411,0.854,16.2,325.8,303.6,13.351,-35.250,-47.135,0.239,-0.345,0.962,-0.107,-0.217,-0.498,0.833,2.4,332.1,297.6,2.137,-27.907,-61.267,-0.079,-0.547,1.556,0.259,-0.448,1.812,-0.072,-0.051,1.137,0.020,0.046,-0.466,0.884,359.5,5.7,304.4,-0.482,5.718,-55.554,0.458,-0.689,0.562,0.410,-0.783,0.468,0.562,-0.821,-0.100,0.531,-0.295,-0.795,0.254,-0.395,-0.883
1721536283186,0.021,-0.449,0.991,-0.023,-0.353,-0.399,0.846,17.9,321.9,303.3,14.022,-39.460,-45.428,0.236,-0.340,0.979,-0.101,-0.240,-0.501,0.825,4.8,330.2,296.1,4.182,-29.893,-61.464,-0.118,-0.514,1.570,0.215,-0.432,1.830,-0.073,-0.050,1.137,0.019,0.045,-0.466,0.884,359.5,5.5,304.4,-0.477,5.550,-55.555,0.432,-0.658,0.617,0.382,-0.779,0.497,0.562,-0.821,-0.097,0.579,-0.321,-0.749,0.294,-0.408,-0.865
1721536283200,0.014,-0.441,1.009,-0.036,-0.381,-0.378,0.843,17.8,317.9,304.8,13.089,-43.453,-43.063,0.233,-0.333,0.998,-0.111,-0.261,-0.502,0.817,5.5,327.5,295.2,4.660,-32.647,-61.782,-0.145,-0.476,1.586,0.185,-0.392,1.851,-0.073,-0.049,1.138,0.018,0.043,-0.466,0.884,359.5,5.4,304.4,-0.511,5.353,-55.561,0.424,-0.609,0.670,0.360,-0.763,0.538,0.562,-0.822,-0.093,0.615,-0.349,-0.707,0.315,-0.443,-0.839
